,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
762,22011,1610612756,PHX,Phoenix Suns,0021100219,2012-01-20,PHX @ BOS,W,241,79,31,69,0.449,5,19,0.263,12,16,0.75,8,36,44,20,10,8,21,16,8.0
763,22011,1610612756,PHX,Phoenix Suns,0021100207,2012-01-18,PHX @ NYK,W,241,91,36,79,0.456,7,12,0.583,12,16,0.75,3,35,38,21,9,8,15,21,3.0
764,22011,1610612756,PHX,Phoenix Suns,0021100198,2012-01-17,PHX @ CHI,L,240,97,38,74,0.514,5,11,0.455,16,19,0.842,7,31,38,19,2,6,19,17,-21.0
765,22011,1610612756,PHX,Phoenix Suns,0021100183,2012-01-15,PHX @ SAS,L,240,91,38,91,0.418,5,15,0.333,10,14,0.714,10,31,41,20,6,1,12,21,-11.0
766,22011,1610612756,PHX,Phoenix Suns,0021100167,2012-01-13,PHX vs. NJN,L,240,103,41,79,0.519,8,22,0.364,13,16,0.813,9,26,35,26,4,1,13,18,-7.0
767,22011,1610612756,PHX,Phoenix Suns,0021100157,2012-01-12,PHX vs. CLE,L,239,90,34,75,0.453,8,21,0.381,14,20,0.7,9,30,39,23,6,10,15,21,-11.0
768,22011,1610612756,PHX,Phoenix Suns,0021100141,2012-01-10,PHX @ LAL,L,240,83,34,80,0.425,7,20,0.35,8,12,0.667,9,26,35,18,9,1,11,16,-16.0
769,22011,1610612756,PHX,Phoenix Suns,0021100123,2012-01-08,PHX vs. MIL,W,239,109,43,77,0.558,10,22,0.455,13,17,0.765,7,31,38,30,10,5,14,20,16.0
770,22011,1610612756,PHX,Phoenix Suns,0021100108,2012-01-06,PHX vs. POR,W,239,102,37,79,0.468,7,20,0.35,21,25,0.84,12,35,47,20,9,7,14,28,25.0
771,22011,1610612756,PHX,Phoenix Suns,0021100090,2012-01-04,PHX @ DAL,L,240,89,37,82,0.451,5,17,0.294,10,15,0.667,11,31,42,18,6,3,15,21,-9.0
772,22011,1610612756,PHX,Phoenix Suns,0021100066,2012-01-02,PHX vs. GSW,W,240,102,39,87,0.448,8,23,0.348,16,21,0.762,16,33,49,23,6,2,11,18,11.0
773,22011,1610612756,PHX,Phoenix Suns,0021100053,2011-12-31,PHX @ OKC,L,241,97,35,88,0.398,8,26,0.308,19,23,0.826,13,24,37,19,9,7,12,16,-10.0
774,22011,1610612756,PHX,Phoenix Suns,0021100044,2011-12-30,PHX @ NOH,W,239,93,33,78,0.423,7,23,0.304,20,22,0.909,10,37,47,22,3,10,10,22,15.0
775,22011,1610612756,PHX,Phoenix Suns,0021100031,2011-12-28,PHX vs. PHI,L,242,83,33,80,0.413,2,11,0.182,15,18,0.833,8,31,39,15,3,3,12,17,-20.0
776,22011,1610612756,PHX,Phoenix Suns,0021100014,2011-12-26,PHX vs. NOH,L,240,84,32,81,0.395,5,25,0.2,15,19,0.789,12,33,45,23,9,3,14,24,-1.0
777,12011,1610612756,PHX,Phoenix Suns,0011100029,2011-12-22,PHX vs. DEN,L,239,85,29,79,0.367,7,23,0.304,20,32,0.625,10,30,40,15,6,5,19,36,-25.0
778,12011,1610612756,PHX,Phoenix Suns,0011100018,2011-12-20,PHX @ DEN,L,240,110,41,92,0.446,6,24,0.25,22,31,0.71,12,32,44,27,12,6,16,28,-17.0
779,22010,1610612756,PHX,Phoenix Suns,0021001229,2011-04-13,PHX vs. SAS,W,240,106,37,92,0.402,8,19,0.421,24,29,0.828,14,32,46,23,3,3,6,28,3.0
780,22010,1610612756,PHX,Phoenix Suns,0021001211,2011-04-11,PHX vs. MIN,W,264,135,50,92,0.543,18,29,0.621,17,23,0.739,7,28,35,40,10,4,15,20,8.0
781,22010,1610612756,PHX,Phoenix Suns,0021001199,2011-04-10,PHX @ DAL,L,240,90,35,82,0.427,2,20,0.1,18,33,0.545,14,23,37,19,5,1,14,18,-25.0
782,22010,1610612756,PHX,Phoenix Suns,0021001184,2011-04-08,PHX @ NOH,L,241,97,36,72,0.5,6,16,0.375,19,24,0.792,8,28,36,19,7,3,15,17,-12.0
783,22010,1610612756,PHX,Phoenix Suns,0021001168,2011-04-06,PHX @ MIN,W,239,108,44,84,0.524,5,23,0.217,15,18,0.833,7,37,44,26,9,3,14,14,10.0
784,22010,1610612756,PHX,Phoenix Suns,0021001156,2011-04-05,PHX @ CHI,L,240,94,38,88,0.432,8,23,0.348,10,12,0.833,12,31,43,27,9,7,13,20,-3.0
785,22010,1610612756,PHX,Phoenix Suns,0021001138,2011-04-03,PHX @ SAS,L,242,97,40,85,0.471,5,14,0.357,12,14,0.857,7,30,37,17,10,7,14,17,-17.0
786,22010,1610612756,PHX,Phoenix Suns,0021001129,2011-04-01,PHX vs. LAC,W,239,111,41,79,0.519,5,14,0.357,24,33,0.727,10,30,40,22,10,5,13,21,13.0
787,22010,1610612756,PHX,Phoenix Suns,0021001116,2011-03-30,PHX vs. OKC,L,240,98,36,80,0.45,4,14,0.286,22,29,0.759,14,23,37,18,6,5,13,24,-18.0
788,22010,1610612756,PHX,Phoenix Suns,0021001104,2011-03-29,PHX @ SAC,L,240,113,47,94,0.5,5,21,0.238,14,21,0.667,9,30,39,28,11,6,10,15,-3.0
789,22010,1610612756,PHX,Phoenix Suns,0021001095,2011-03-27,PHX vs. DAL,L,240,83,34,80,0.425,1,16,0.063,14,23,0.609,12,34,46,22,6,8,15,22,-8.0
790,22010,1610612756,PHX,Phoenix Suns,0021001077,2011-03-25,PHX vs. NOH,L,241,100,35,71,0.493,11,19,0.579,19,25,0.76,9,28,37,24,3,9,17,25,-6.0
791,22010,1610612756,PHX,Phoenix Suns,0021001063,2011-03-23,PHX vs. TOR,W,241,114,42,90,0.467,12,28,0.429,18,22,0.818,8,34,42,26,6,10,10,10,8.0
792,22010,1610612756,PHX,Phoenix Suns,0021001053,2011-03-22,PHX @ LAL,L,316,137,51,106,0.481,17,41,0.415,18,22,0.818,10,42,52,34,3,5,13,24,-2.0
793,22010,1610612756,PHX,Phoenix Suns,0021001039,2011-03-20,PHX @ LAC,W,239,108,41,84,0.488,10,22,0.455,16,19,0.842,9,29,38,24,4,5,8,15,9.0
794,22010,1610612756,PHX,Phoenix Suns,0021001026,2011-03-18,PHX vs. GSW,W,239,108,38,86,0.442,8,25,0.32,24,30,0.8,14,31,45,25,7,1,12,19,11.0
795,22010,1610612756,PHX,Phoenix Suns,0021001008,2011-03-16,PHX @ NOH,L,241,95,35,81,0.432,14,34,0.412,11,13,0.846,10,26,36,24,5,4,15,20,-5.0
796,22010,1610612756,PHX,Phoenix Suns,0021000996,2011-03-14,PHX @ HOU,L,241,93,40,88,0.455,5,15,0.333,8,11,0.727,12,28,40,20,9,6,16,21,-2.0
797,22010,1610612756,PHX,Phoenix Suns,0021000987,2011-03-13,PHX vs. ORL,L,240,88,31,80,0.388,4,15,0.267,22,32,0.688,10,30,40,18,7,6,12,20,-23.0
798,22010,1610612756,PHX,Phoenix Suns,0021000966,2011-03-10,PHX vs. DEN,L,241,97,37,90,0.411,5,22,0.227,18,25,0.72,13,29,42,26,10,4,19,20,-19.0
799,22010,1610612756,PHX,Phoenix Suns,0021000952,2011-03-08,PHX vs. HOU,W,239,113,44,81,0.543,7,13,0.538,18,25,0.72,10,31,41,28,6,3,17,18,3.0
800,22010,1610612756,PHX,Phoenix Suns,0021000937,2011-03-06,PHX @ OKC,L,266,118,48,101,0.475,14,31,0.452,8,14,0.571,8,37,45,32,4,3,15,29,-4.0
801,22010,1610612756,PHX,Phoenix Suns,0021000922,2011-03-04,PHX @ MIL,W,239,102,38,76,0.5,11,24,0.458,15,20,0.75,7,32,39,26,7,1,17,20,14.0
802,22010,1610612756,PHX,Phoenix Suns,0021000905,2011-03-02,PHX @ BOS,L,240,103,33,77,0.429,12,23,0.522,25,33,0.758,7,26,33,20,7,7,10,24,-12.0
803,22010,1610612756,PHX,Phoenix Suns,0021000889,2011-02-28,PHX @ NJN,W,264,104,42,92,0.457,9,25,0.36,11,13,0.846,7,37,44,28,10,2,13,14,1.0
804,22010,1610612756,PHX,Phoenix Suns,0021000879,2011-02-27,PHX @ IND,W,265,110,45,102,0.441,10,27,0.37,10,17,0.588,13,33,46,29,8,5,11,23,2.0
805,22010,1610612756,PHX,Phoenix Suns,0021000864,2011-02-25,PHX @ TOR,W,240,110,39,82,0.476,6,21,0.286,26,33,0.788,12,30,42,21,13,5,13,19,18.0
806,22010,1610612756,PHX,Phoenix Suns,0021000857,2011-02-23,PHX vs. ATL,W,241,105,40,76,0.526,13,26,0.5,12,16,0.75,7,29,36,25,7,2,12,15,8.0
807,22010,1610612756,PHX,Phoenix Suns,0021000837,2011-02-17,PHX vs. DAL,L,240,106,42,83,0.506,5,19,0.263,17,22,0.773,9,34,43,24,5,4,13,22,-6.0
808,22010,1610612756,PHX,Phoenix Suns,0021000822,2011-02-15,PHX vs. UTA,W,240,102,36,73,0.493,12,29,0.414,18,24,0.75,3,29,32,24,6,5,17,15,1.0
809,22010,1610612756,PHX,Phoenix Suns,0021000810,2011-02-13,PHX vs. SAC,L,241,108,42,90,0.467,6,20,0.3,18,24,0.75,11,25,36,25,7,10,12,22,-5.0
810,22010,1610612756,PHX,Phoenix Suns,0021000795,2011-02-11,PHX @ UTA,W,241,95,36,89,0.404,5,23,0.217,18,23,0.783,15,32,47,19,10,6,6,18,12.0
811,22010,1610612756,PHX,Phoenix Suns,0021000784,2011-02-10,PHX vs. GSW,W,239,112,44,84,0.524,12,22,0.545,12,14,0.857,12,35,47,25,5,6,17,16,24.0
812,22010,1610612756,PHX,Phoenix Suns,0021000765,2011-02-07,PHX @ GSW,W,241,104,38,87,0.437,13,30,0.433,15,20,0.75,9,32,41,32,8,2,6,19,12.0
813,22010,1610612756,PHX,Phoenix Suns,0021000742,2011-02-04,PHX vs. OKC,L,240,107,39,85,0.459,13,33,0.394,16,23,0.696,11,27,38,19,9,3,12,19,-4.0
814,22010,1610612756,PHX,Phoenix Suns,0021000727,2011-02-02,PHX vs. MIL,W,240,92,36,72,0.5,3,13,0.231,17,23,0.739,10,44,54,20,4,11,15,20,15.0
815,22010,1610612756,PHX,Phoenix Suns,0021000706,2011-01-30,PHX vs. NOH,W,240,104,38,79,0.481,9,25,0.36,19,21,0.905,6,37,43,26,3,6,10,18,2.0
816,22010,1610612756,PHX,Phoenix Suns,0021000690,2011-01-28,PHX vs. BOS,W,240,88,32,74,0.432,6,17,0.353,18,26,0.692,6,39,45,23,7,5,18,21,17.0
817,22010,1610612756,PHX,Phoenix Suns,0021000675,2011-01-26,PHX vs. CHA,L,240,107,41,89,0.461,16,32,0.5,9,10,0.9,14,23,37,23,3,3,9,21,-7.0
818,22010,1610612756,PHX,Phoenix Suns,0021000655,2011-01-24,PHX @ PHI,L,238,95,40,78,0.513,5,17,0.294,10,12,0.833,7,25,32,24,5,1,16,14,-10.0
819,22010,1610612756,PHX,Phoenix Suns,0021000642,2011-01-22,PHX @ DET,L,239,74,30,74,0.405,7,27,0.259,7,9,0.778,8,35,43,20,4,5,14,12,-1.0
820,22010,1610612756,PHX,Phoenix Suns,0021000634,2011-01-21,PHX @ WAS,W,239,109,41,86,0.477,11,24,0.458,16,19,0.842,9,38,47,25,6,4,18,13,18.0
821,22010,1610612756,PHX,Phoenix Suns,0021000613,2011-01-19,PHX @ CLE,W,239,106,40,85,0.471,6,19,0.316,20,21,0.952,8,39,47,29,6,3,17,18,8.0
822,22010,1610612756,PHX,Phoenix Suns,0021000598,2011-01-17,PHX @ NYK,W,240,129,45,91,0.495,11,21,0.524,28,31,0.903,14,34,48,26,4,2,13,19,8.0
823,22010,1610612756,PHX,Phoenix Suns,0021000584,2011-01-14,PHX vs. POR,W,242,115,42,78,0.538,10,19,0.526,21,32,0.656,7,32,39,22,6,4,14,26,4.0
824,22010,1610612756,PHX,Phoenix Suns,0021000569,2011-01-12,PHX vs. NJN,W,264,118,38,82,0.463,7,19,0.368,35,42,0.833,10,35,45,25,4,3,16,21,9.0
825,22010,1610612756,PHX,Phoenix Suns,0021000558,2011-01-11,PHX @ DEN,L,241,98,32,87,0.368,7,22,0.318,27,37,0.73,16,24,40,16,4,4,12,32,-34.0
826,22010,1610612756,PHX,Phoenix Suns,0021000547,2011-01-09,PHX vs. CLE,W,240,108,39,83,0.47,13,28,0.464,17,23,0.739,11,41,52,25,9,10,20,23,8.0
827,22010,1610612756,PHX,Phoenix Suns,0021000533,2011-01-07,PHX vs. NYK,L,241,96,35,82,0.427,6,24,0.25,20,28,0.714,4,30,34,15,8,3,12,18,-25.0
828,22010,1610612756,PHX,Phoenix Suns,0021000521,2011-01-05,PHX vs. LAL,L,242,95,36,74,0.486,11,23,0.478,12,17,0.706,5,26,31,25,4,2,10,19,-4.0
829,22010,1610612756,PHX,Phoenix Suns,0021000497,2011-01-02,PHX @ SAC,L,239,89,35,87,0.402,7,27,0.259,12,15,0.8,9,23,32,24,8,5,6,25,-5.0
830,22010,1610612756,PHX,Phoenix Suns,0021000482,2010-12-31,PHX vs. DET,W,242,92,34,71,0.479,12,27,0.444,12,18,0.667,8,30,38,21,7,1,17,16,17.0
831,22010,1610612756,PHX,Phoenix Suns,0021000470,2010-12-29,PHX vs. PHI,L,239,110,43,87,0.494,9,20,0.45,15,17,0.882,10,21,31,31,4,6,9,22,-13.0
832,22010,1610612756,PHX,Phoenix Suns,0021000438,2010-12-26,PHX @ LAC,L,240,103,39,87,0.448,9,25,0.36,16,18,0.889,8,25,33,26,8,1,11,26,-5.0
833,22010,1610612756,PHX,Phoenix Suns,0021000432,2010-12-23,PHX vs. MIA,L,241,83,30,75,0.4,10,26,0.385,13,19,0.684,11,28,39,25,7,2,19,21,-12.0
834,22010,1610612756,PHX,Phoenix Suns,0021000411,2010-12-20,PHX @ SAS,L,240,110,46,86,0.535,6,22,0.273,12,16,0.75,10,25,35,23,5,6,13,24,-8.0
835,22010,1610612756,PHX,Phoenix Suns,0021000405,2010-12-19,PHX @ OKC,W,239,113,42,73,0.575,4,12,0.333,25,30,0.833,7,30,37,23,5,3,19,30,3.0
836,22010,1610612756,PHX,Phoenix Suns,0021000390,2010-12-17,PHX @ DAL,L,241,91,35,89,0.393,5,21,0.238,16,22,0.727,10,41,51,22,5,9,11,25,-15.0
837,22010,1610612756,PHX,Phoenix Suns,0021000376,2010-12-15,PHX vs. MIN,W,241,128,44,87,0.506,15,27,0.556,25,33,0.758,14,32,46,32,7,2,16,19,6.0
838,22010,1610612756,PHX,Phoenix Suns,0021000338,2010-12-10,PHX vs. POR,L,239,94,37,83,0.446,3,14,0.214,17,17,1.0,13,26,39,13,5,2,12,21,-7.0
839,22010,1610612756,PHX,Phoenix Suns,0021000323,2010-12-08,PHX vs. MEM,L,263,98,37,88,0.42,7,30,0.233,17,27,0.63,19,28,47,16,9,6,16,17,-6.0
840,22010,1610612756,PHX,Phoenix Suns,0021000314,2010-12-07,PHX @ POR,L,239,99,37,73,0.507,8,16,0.5,17,21,0.81,2,30,32,27,5,3,17,28,-7.0
841,22010,1610612756,PHX,Phoenix Suns,0021000300,2010-12-05,PHX vs. WAS,W,241,125,47,81,0.58,8,21,0.381,23,35,0.657,14,29,43,30,8,2,14,14,17.0
842,22010,1610612756,PHX,Phoenix Suns,0021000285,2010-12-03,PHX vs. IND,W,240,105,35,78,0.449,11,22,0.5,24,33,0.727,7,27,34,25,14,3,14,22,8.0
843,22010,1610612756,PHX,Phoenix Suns,0021000274,2010-12-02,PHX @ GSW,W,239,107,40,73,0.548,6,18,0.333,21,22,0.955,4,33,37,25,4,3,16,16,6.0
844,22010,1610612756,PHX,Phoenix Suns,0021000248,2010-11-28,PHX @ DEN,L,239,133,52,102,0.51,13,32,0.406,16,24,0.667,13,29,42,34,3,5,6,31,-5.0
845,22010,1610612756,PHX,Phoenix Suns,0021000230,2010-11-26,PHX vs. LAC,W,238,116,39,82,0.476,12,25,0.48,26,33,0.788,9,28,37,26,9,4,6,19,8.0
846,22010,1610612756,PHX,Phoenix Suns,0021000218,2010-11-24,PHX vs. CHI,L,292,115,43,101,0.426,7,24,0.292,22,30,0.733,15,34,49,28,5,4,12,22,-8.0
847,22010,1610612756,PHX,Phoenix Suns,0021000198,2010-11-22,PHX @ HOU,W,241,123,42,78,0.538,7,13,0.538,32,38,0.842,6,27,33,21,5,5,12,14,7.0
848,22010,1610612756,PHX,Phoenix Suns,0021000182,2010-11-20,PHX @ CHA,L,240,105,34,74,0.459,5,21,0.238,32,39,0.821,7,27,34,19,6,5,13,22,-18.0
849,22010,1610612756,PHX,Phoenix Suns,0021000169,2010-11-18,PHX @ ORL,L,241,89,31,68,0.456,3,18,0.167,24,33,0.727,10,24,34,15,8,1,18,23,-16.0
850,22010,1610612756,PHX,Phoenix Suns,0021000158,2010-11-17,PHX @ MIA,L,240,96,32,72,0.444,5,19,0.263,27,37,0.73,6,26,32,19,4,4,17,22,-27.0
851,22010,1610612756,PHX,Phoenix Suns,0021000147,2010-11-15,PHX vs. DEN,W,239,100,38,89,0.427,4,20,0.2,20,25,0.8,9,34,43,17,4,8,10,22,6.0
852,22010,1610612756,PHX,Phoenix Suns,0021000143,2010-11-14,PHX @ LAL,W,242,121,43,84,0.512,22,40,0.55,13,19,0.684,10,22,32,31,11,3,12,23,5.0
853,22010,1610612756,PHX,Phoenix Suns,0021000127,2010-11-12,PHX vs. SAC,W,240,103,41,79,0.519,4,12,0.333,17,27,0.63,13,29,42,19,8,3,11,13,14.0
854,22010,1610612756,PHX,Phoenix Suns,0021000099,2010-11-08,PHX @ MEM,L,240,99,38,80,0.475,9,31,0.29,14,21,0.667,13,28,41,23,5,4,22,19,-10.0
855,22010,1610612756,PHX,Phoenix Suns,0021000090,2010-11-07,PHX @ ATL,W,239,118,45,81,0.556,11,23,0.478,17,22,0.773,11,24,35,28,7,1,14,20,4.0
856,22010,1610612756,PHX,Phoenix Suns,0021000076,2010-11-05,PHX vs. MEM,W,289,123,43,101,0.426,14,35,0.4,23,32,0.719,21,34,55,23,13,2,28,29,5.0
857,22010,1610612756,PHX,Phoenix Suns,0021000062,2010-11-03,PHX vs. SAS,L,239,110,41,92,0.446,8,21,0.381,20,23,0.87,16,24,40,20,9,7,13,25,-2.0
858,22010,1610612756,PHX,Phoenix Suns,0021000030,2010-10-29,PHX vs. LAL,L,240,106,44,93,0.473,9,24,0.375,9,13,0.692,12,31,43,21,4,7,10,14,-8.0
859,22010,1610612756,PHX,Phoenix Suns,0021000018,2010-10-28,PHX @ UTA,W,240,110,37,80,0.463,10,26,0.385,26,34,0.765,12,32,44,20,11,4,14,25,16.0
860,22010,1610612756,PHX,Phoenix Suns,0021000002,2010-10-26,PHX @ POR,L,239,92,36,74,0.486,9,19,0.474,11,16,0.688,7,23,30,15,3,4,19,19,-14.0
861,12010,1610612756,PHX,Phoenix Suns,0011000114,2010-10-22,PHX vs. DEN,L,240,106,40,91,0.44,5,21,0.238,21,27,0.778,19,20,39,18,6,2,20,29,-38.0
862,12010,1610612756,PHX,Phoenix Suns,0011000097,2010-10-19,PHX vs. GSW,W,239,92,34,90,0.378,5,24,0.208,19,24,0.792,15,41,56,17,7,5,17,20,5.0
863,12010,1610612756,PHX,Phoenix Suns,0011000082,2010-10-17,PHX @ TOR,L,241,100,37,81,0.457,6,22,0.273,20,28,0.714,12,26,38,25,9,7,17,20,-21.0
864,12010,1610612756,PHX,Phoenix Suns,0011000063,2010-10-14,PHX @ UTA,L,241,97,31,70,0.443,6,21,0.286,29,39,0.744,8,26,34,17,7,9,18,23,-11.0
865,12010,1610612756,PHX,Phoenix Suns,0011000048,2010-10-12,PHX vs. UTA,L,239,100,36,80,0.45,8,23,0.348,20,34,0.588,13,33,46,23,9,8,18,27,-5.0
866,12010,1610612756,PHX,Phoenix Suns,0011000033,2010-10-09,PHX vs. DAL,W,239,98,32,81,0.395,7,26,0.269,27,38,0.711,9,30,39,20,10,7,12,33,8.0
867,12010,1610612756,PHX,Phoenix Suns,0011000014,2010-10-06,PHX vs. TOR,L,242,78,28,74,0.378,3,18,0.167,19,33,0.576,15,24,39,14,9,6,30,39,-51.0
868,12010,1610612756,PHX,Phoenix Suns,0011000009,2010-10-05,PHX @ SAC,L,241,95,36,74,0.486,2,16,0.125,21,30,0.7,9,27,36,19,6,5,23,18,-14.0
869,22010,1610612756,PHX,Phoenix Suns,1521000035,2010-07-15,PHX vs. GSW,L,201,76,29,73,0.397,2,10,0.2,16,26,0.615,9,29,38,14,6,6,18,18,-10.0
870,22010,1610612756,PHX,Phoenix Suns,1521000031,2010-07-14,PHX vs. CLE,L,201,82,34,73,0.466,6,14,0.429,8,14,0.571,7,23,30,14,4,1,14,22,-11.0
871,22010,1610612756,PHX,Phoenix Suns,1521000017,2010-07-12,PHX @ DLS,W,200,96,35,74,0.473,4,12,0.333,22,32,0.688,16,29,45,16,8,1,23,37,8.0
872,22010,1610612756,PHX,Phoenix Suns,1521000005,2010-07-10,PHX vs. TOR,L,200,69,24,74,0.324,2,14,0.143,19,38,0.5,16,19,35,11,9,5,19,32,-34.0
873,22010,1610612756,PHX,Phoenix Suns,1521000002,2010-07-09,PHX vs. HOU,L,199,82,28,70,0.4,5,14,0.357,21,29,0.724,8,25,33,9,4,7,19,24,-18.0
874,42009,1610612756,PHX,Phoenix Suns,0040900316,2010-05-29,PHX vs. LAL,L,240,103,35,75,0.467,9,26,0.346,24,29,0.828,8,23,31,19,4,6,11,19,-8.0
875,42009,1610612756,PHX,Phoenix Suns,0040900315,2010-05-27,PHX @ LAL,L,239,101,36,77,0.468,9,27,0.333,20,29,0.69,12,28,40,19,7,8,15,21,-2.0
876,42009,1610612756,PHX,Phoenix Suns,0040900314,2010-05-25,PHX vs. LAL,W,240,115,41,84,0.488,11,30,0.367,22,32,0.688,18,33,51,23,3,3,7,12,9.0
877,42009,1610612756,PHX,Phoenix Suns,0040900313,2010-05-23,PHX vs. LAL,W,240,118,38,82,0.463,5,20,0.25,37,42,0.881,10,30,40,19,10,2,7,21,9.0
878,42009,1610612756,PHX,Phoenix Suns,0040900312,2010-05-19,PHX @ LAL,L,241,112,41,83,0.494,10,24,0.417,20,26,0.769,9,25,34,29,7,4,17,26,-12.0
879,42009,1610612756,PHX,Phoenix Suns,0040900311,2010-05-17,PHX @ LAL,L,240,107,39,79,0.494,5,22,0.227,24,32,0.75,10,24,34,25,6,3,11,23,-21.0
880,42009,1610612756,PHX,Phoenix Suns,0040900224,2010-05-09,PHX @ SAS,W,240,107,37,81,0.457,10,24,0.417,23,28,0.821,8,29,37,22,9,6,12,24,6.0
881,42009,1610612756,PHX,Phoenix Suns,0040900223,2010-05-07,PHX @ SAS,W,240,110,42,79,0.532,15,26,0.577,11,17,0.647,6,31,37,16,7,6,11,20,14.0
882,42009,1610612756,PHX,Phoenix Suns,0040900222,2010-05-05,PHX vs. SAS,W,239,110,36,85,0.424,9,19,0.474,29,37,0.784,18,31,49,19,6,1,14,21,8.0
883,42009,1610612756,PHX,Phoenix Suns,0040900221,2010-05-03,PHX vs. SAS,W,240,111,41,79,0.519,7,20,0.35,22,29,0.759,7,37,44,16,4,2,16,26,9.0
884,42009,1610612756,PHX,Phoenix Suns,0040900166,2010-04-29,PHX @ POR,W,241,99,35,74,0.473,12,23,0.522,17,26,0.654,7,33,40,21,7,8,14,22,9.0
885,42009,1610612756,PHX,Phoenix Suns,0040900165,2010-04-26,PHX vs. POR,W,240,107,34,73,0.466,10,27,0.37,29,32,0.906,15,26,41,21,8,3,13,24,19.0
886,42009,1610612756,PHX,Phoenix Suns,0040900164,2010-04-24,PHX @ POR,L,241,87,33,76,0.434,6,23,0.261,15,21,0.714,7,32,39,17,4,4,11,24,-9.0
887,42009,1610612756,PHX,Phoenix Suns,0040900163,2010-04-22,PHX @ POR,W,239,108,37,70,0.529,13,28,0.464,21,30,0.7,7,28,35,21,7,3,15,22,19.0
888,42009,1610612756,PHX,Phoenix Suns,0040900162,2010-04-20,PHX vs. POR,W,240,119,45,86,0.523,8,20,0.4,21,24,0.875,12,31,43,26,4,3,6,28,29.0
889,42009,1610612756,PHX,Phoenix Suns,0040900161,2010-04-18,PHX vs. POR,L,240,100,38,91,0.418,11,32,0.344,13,16,0.813,17,30,47,20,1,4,12,25,-5.0
890,22009,1610612756,PHX,Phoenix Suns,0020901230,2010-04-14,PHX @ UTA,W,239,100,35,74,0.473,10,27,0.37,20,27,0.741,7,35,42,21,10,10,14,23,14.0
891,22009,1610612756,PHX,Phoenix Suns,0020901216,2010-04-13,PHX vs. DEN,W,240,123,43,80,0.538,14,24,0.583,23,34,0.676,14,38,52,23,3,7,11,22,22.0
892,22009,1610612756,PHX,Phoenix Suns,0020901201,2010-04-11,PHX vs. HOU,W,240,116,42,86,0.488,10,21,0.476,22,29,0.759,8,30,38,21,9,7,12,24,10.0
893,22009,1610612756,PHX,Phoenix Suns,0020901183,2010-04-09,PHX @ OKC,L,240,91,34,75,0.453,7,19,0.368,16,23,0.696,11,35,46,16,4,7,19,20,-5.0
894,22009,1610612756,PHX,Phoenix Suns,0020901170,2010-04-07,PHX vs. SAS,W,239,112,44,87,0.506,8,22,0.364,16,18,0.889,12,26,38,28,7,4,9,23,11.0
895,22009,1610612756,PHX,Phoenix Suns,0020901138,2010-04-03,PHX @ MIL,L,240,98,36,76,0.474,6,17,0.353,20,25,0.8,8,27,35,17,10,0,9,22,-9.0
896,22009,1610612756,PHX,Phoenix Suns,0020901127,2010-04-02,PHX @ DET,W,242,109,41,73,0.562,15,29,0.517,12,17,0.706,8,30,38,31,6,7,11,23,15.0
897,22009,1610612756,PHX,Phoenix Suns,0020901113,2010-03-31,PHX @ NJN,W,240,116,47,83,0.566,11,18,0.611,11,16,0.688,11,34,45,31,6,3,12,17,11.0
898,22009,1610612756,PHX,Phoenix Suns,0020901104,2010-03-30,PHX @ CHI,W,240,111,38,85,0.447,14,28,0.5,21,32,0.656,12,32,44,22,6,0,11,22,6.0
899,22009,1610612756,PHX,Phoenix Suns,0020901093,2010-03-28,PHX @ MIN,W,241,111,42,86,0.488,10,27,0.37,17,22,0.773,7,34,41,30,7,3,13,26,6.0
900,22009,1610612756,PHX,Phoenix Suns,0020901081,2010-03-26,PHX vs. NYK,W,239,132,50,90,0.556,8,21,0.381,24,32,0.75,17,39,56,30,7,2,13,16,36.0
901,22009,1610612756,PHX,Phoenix Suns,0020901052,2010-03-22,PHX @ GSW,W,240,133,45,84,0.536,13,23,0.565,30,39,0.769,11,39,50,29,4,0,22,25,2.0
902,22009,1610612756,PHX,Phoenix Suns,0020901042,2010-03-21,PHX vs. POR,W,240,93,31,80,0.388,7,23,0.304,24,26,0.923,10,38,48,14,1,3,10,21,6.0
903,22009,1610612756,PHX,Phoenix Suns,0020901025,2010-03-19,PHX vs. UTA,W,241,110,39,74,0.527,6,17,0.353,26,33,0.788,9,35,44,22,8,10,22,29,10.0
904,22009,1610612756,PHX,Phoenix Suns,0020901003,2010-03-16,PHX vs. MIN,W,239,152,55,98,0.561,15,31,0.484,27,29,0.931,16,31,47,37,7,4,7,26,38.0
905,22009,1610612756,PHX,Phoenix Suns,0020900988,2010-03-14,PHX vs. NOH,W,239,120,42,73,0.575,8,16,0.5,28,35,0.8,5,33,38,29,6,3,18,16,14.0
906,22009,1610612756,PHX,Phoenix Suns,0020900974,2010-03-12,PHX vs. LAL,L,239,96,34,80,0.425,6,21,0.286,22,27,0.815,14,29,43,18,6,5,12,13,-6.0
